mp_id,export_kwh_total,export_days_frac,export_to_import_ratio_summer,export_to_import_ratio_winter,export_midday_over_import_summer,export_night_over_import,export_midday_minus_evening_over_import_summer,export_max_kw,export_max_over_mean_import,export_summer_minus_winter_over_import,import_midday_night_ratio_summer,import_midday_night_ratio_winter,import_zero_hours_midday_summer,import_zero_hours_night,import_midday_share_winter_minus_summer,import_min_hour_offset_noon_summer,import_summer_to_winter_ratio,import_daylight_share_summer,import_midday_spread_over_night_summer,import_midday_p05_over_night_summer,n_days,n_summer_days,n_winter_days,has_export_register,has_real_export,export_max_raw_kw,mean_import_kw,n_negative_raw
112641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8650,0.6702,1.6787,1.5255,-0.0053,5.7520,0.7984,0.3166,2.2662,0.0000,761,277,240,1,0,0.0000,0.4061,0
113665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9508,0.5918,0.0000,0.0000,-0.0242,4.8417,0.7325,0.2678,1.9330,0.2595,730,246,240,1,0,0.0000,0.7083,0
114433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3000,1.4949,0.0000,0.0000,0.0062,5.8752,0.8843,0.3546,1.1491,0.7946,730,246,240,1,0,0.0000,1.2650,0
115713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4906,1.9372,0.0000,0.0000,0.0248,4.4117,1.1497,0.3606,3.1943,0.5564,668,215,240,1,0,0.0000,0.1645,0
115969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1320,0.9100,0.0000,0.0000,0.0204,3.5060,0.4742,0.2446,2.4248,0.1532,668,215,240,1,0,0.0000,2.3331,0
116225,7525.2212,0.9521,4.7518,0.0424,4.3227,0.0042,2.5301,8.3864,11.3899,1.2353,0.6509,0.4261,5.2081,0.0034,-0.0195,1.2964,0.1438,0.1638,2.3329,0.0000,668,215,240,1,1,9.2960,0.7363,0
116993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2213,1.0789,0.0000,0.0044,0.0251,5.4447,0.3712,0.3055,2.7015,0.1686,699,215,240,1,0,0.0000,2.0695,0
117505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8509,0.7756,3.4023,2.6721,-0.0026,6.5122,0.3824,0.3110,4.0758,0.0192,699,215,240,1,0,0.0000,0.6371,0
117761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7875,1.2991,0.0000,0.0000,0.0149,3.0865,0.2206,0.2871,1.8448,0.2626,668,215,240,1,0,0.0000,0.6304,0
118017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5029,2.9898,0.0953,0.6954,-0.0002,7.0182,0.9380,0.4098,8.1147,0.4961,1301,461,420,1,0,0.0000,0.3739,0
119041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9170,3.4497,0.0000,0.0000,0.0123,6.4270,0.8291,0.3819,7.9287,0.6457,669,215,240,1,0,0.0000,0.4679,0
119297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7893,0.7146,0.0000,0.0000,0.0307,5.4282,0.8345,0.3096,1.4113,0.3321,516,123,240,1,0,0.0000,0.7132,0
119553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0477,1.6904,0.1826,0.1853,0.0097,5.1683,1.4415,0.3243,4.1388,0.2010,669,215,240,1,0,0.0000,0.2951,0
120577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9929,0.8152,0.0000,0.0000,-0.0185,4.5268,0.7741,0.3246,1.5942,0.4346,638,215,240,1,0,0.0000,0.1800,0
120833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6829,1.8080,0.0000,0.0000,0.0136,6.8178,0.8068,0.3737,3.0330,0.7044,638,215,240,1,0,0.0000,0.6098,0
121089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4696,0.8133,0.0000,0.0000,-0.0115,6.8760,0.7452,0.2960,5.7150,0.6671,638,215,240,1,0,0.0000,0.3333,0
121345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2397,1.7611,3.4302,5.2707,0.0468,6.3903,2.2987,0.3419,4.7832,0.1139,638,215,240,1,0,0.0000,0.0324,0
121601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2004,1.2913,0.0000,0.0000,0.0016,5.2229,0.9314,0.3275,1.3117,0.8863,638,215,240,1,0,0.0000,0.1835,0
121857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6141,1.5545,0.7058,0.2447,0.0033,9.8422,0.6411,0.3913,4.6172,0.3701,638,215,240,1,0,0.0000,0.1022,0
122113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7282,0.0000,0.0000,0.0000,-0.0381,3.4782,35767.1430,0.3996,1.7465,0.9965,334,123,120,1,0,0.0000,9.9595,0
122369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.0461,94.5152,3.2140,3.9309,-0.0460,9.5776,1.7810,0.5195,142.7134,0.0260,638,215,240,1,0,0.0000,6.4178,0
122625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2192,1.2048,0.0000,0.0000,-0.0059,7.6596,0.6181,0.3490,1.0714,0.8084,608,215,210,1,0,0.0000,3.3800,0
123393,8158.6279,0.7207,7.6080,0.2231,6.0766,0.0057,3.4161,6.8838,14.5198,1.9773,0.1065,0.4456,7.2447,0.1717,0.0563,1.7912,0.1390,0.0534,0.6152,0.0000,487,215,120,1,1,7.0240,0.4741,0
124161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4389,7.9977,3.0940,0.0104,2.3187,0.4103,0.0002,0.0000,0.0000,608,215,210,1,0,0.0000,0.2945,0
124417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4452,3.6552,1.1988,1.6535,0.0191,7.8404,0.2546,0.5057,17.3678,0.3557,577,215,179,1,0,0.0000,0.5958,0
124673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1580,6.3479,0.0222,0.0147,0.0222,6.1754,0.9023,0.3728,12.9387,0.7025,577,215,179,1,0,0.0000,0.3294,0
125185,5497.4780,0.8864,2.4798,0.0954,2.1410,0.0000,1.0291,3.9364,7.3846,1.1353,0.3728,1.0577,5.9907,0.0231,0.0704,1.5129,0.3289,0.1319,1.6785,0.0000,546,215,148,1,1,4.5840,0.5331,0
125441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1880,1.0736,0.0000,0.0000,0.0020,7.9526,0.5163,0.3466,1.6942,0.7977,546,215,148,1,0,0.0000,0.0708,0
126209,16901.0957,0.8187,9.8836,0.0250,8.8768,0.0006,4.5067,12.9992,9.8722,1.8121,0.0066,0.6405,7.4186,2.2208,0.0643,2.2948,0.0859,0.0506,0.0449,0.0000,546,215,148,1,1,14.2880,1.3168,0
126465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5602,2.2474,0.0023,0.0134,-0.0283,5.5093,1.0141,0.3887,5.5052,0.7517,546,215,148,1,0,0.0000,0.3553,0
126721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4135,1.6021,0.0000,0.0000,0.0012,5.5989,1.0113,0.3414,1.6580,0.8212,546,215,148,1,0,0.0000,0.2651,0
127489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2021,1.6497,0.0000,0.0000,0.0275,6.5246,1.0802,0.2755,2.0822,0.5261,546,215,148,1,0,0.0000,0.9111,0
127745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1032,0.8836,0.0000,0.0000,-0.0012,4.3949,1.1167,0.2407,2.9747,0.2800,546,215,148,1,0,0.0000,0.3199,0
128001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5955,1.0290,2.4544,2.2135,-0.0240,4.2165,0.2875,0.3534,4.4771,0.3438,518,215,120,1,0,0.0000,0.3231,0
128257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9473,0.8572,0.0000,0.0000,0.0003,7.8460,0.7433,0.2820,1.5718,0.3680,943,338,300,1,0,0.0000,2.1189,0
128513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7348,2.0958,0.0000,0.0000,0.0004,6.3943,1.3445,0.3408,2.7835,0.8909,577,215,179,1,0,0.0000,0.1567,0
128769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4733,0.9264,7.3860,4.2192,0.0629,10.0091,0.1204,0.1768,13.0320,0.2134,577,215,179,1,0,0.0000,0.3246,0
129793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2080,1.0664,0.0000,0.0000,-0.0077,7.0392,0.6929,0.3511,1.6498,0.5904,699,215,240,1,0,0.0000,2.8487,0
130561,27379.4414,0.8726,3.9267,0.0892,3.1927,0.0024,1.5714,16.0120,7.7485,1.6275,0.2198,0.4965,6.7663,0.0948,0.0361,1.2796,0.2272,0.0949,1.2664,0.0000,518,215,120,1,1,16.8080,2.0665,0
130817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7871,1.7980,2.6430,7.5976,0.0023,10.0558,0.9828,0.4128,1.4625,0.8375,518,215,120,1,0,0.0000,0.0284,0
131073,413172.8438,0.9121,51287356.0000,6105710.5000,41429672.0000,241298.3906,19838112.0000,199.4916,9974.5805,197291.0420,0.0000,0.0000,8.0000,8.0000,0.0000,13.0000,0.0000,0.3333,0.0000,0.0000,546,215,148,1,1,213.8400,0.0000,0
131329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5677,0.4568,5.9395,6.6797,0.0009,10.6127,6.5762,0.3695,8.6750,0.1750,638,215,240,1,0,0.0000,0.0157,0
131585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5171,1.1164,0.0000,0.0000,-0.0174,8.2402,0.8137,0.3808,1.0518,1.1135,518,215,120,1,0,0.0000,0.1897,0
132097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1241,1.0374,0.0000,0.0000,-0.0045,4.0019,0.4344,0.3453,2.1904,0.2952,487,215,120,1,0,0.0000,0.3189,0
132353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2406,1.9402,0.1302,0.1327,-0.0003,4.6043,1.0527,0.3488,10.7235,0.3630,487,215,120,1,0,0.0000,0.4501,0
132609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6356,0.9959,1.8047,2.2516,-0.0134,4.7926,1.7613,0.3264,4.2815,0.5934,487,215,120,1,0,0.0000,0.0720,0
132865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1914,1.4125,1.2977,1.5042,-0.0081,4.6966,0.8572,0.2987,1.4018,0.4800,487,215,120,1,0,0.0000,0.1545,0
133377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1654,5.3251,0.3442,0.3665,0.0203,6.3157,0.8881,0.4056,9.9161,0.6510,518,215,120,1,0,0.0000,0.2597,0
133633,12484.1719,0.8193,201.3329,0.0442,164.7910,0.0002,78.7106,7.8498,38.4863,9.1777,0.1437,1.5833,7.7674,5.7160,0.0704,4.1256,0.0127,0.0928,0.5825,0.0000,487,215,120,1,1,9.3440,0.2040,0
133889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5715,1.9383,0.0000,0.0000,0.0045,6.0769,1.0100,0.3878,2.7611,0.4900,487,215,120,1,0,0.0000,0.3964,0
134145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3215,3.3906,3.4756,3.0697,0.0099,3.7887,0.9342,0.2229,4.9632,0.2767,487,215,120,1,0,0.0000,0.0892,0
134401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4544,1.5374,0.0000,0.0000,0.0071,4.8428,1.0290,0.3186,2.5729,0.7497,487,215,120,1,0,0.0000,0.3122,0
134657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9932,1.1239,0.0000,0.0000,0.0069,3.9618,5.3580,0.3435,2.6016,0.0958,487,215,120,1,0,0.0000,0.4190,0
134913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0402,2.9469,0.5465,1.6081,-0.0089,5.3367,2.2517,0.3594,5.4613,0.2869,487,215,120,1,0,0.0000,0.2219,0
135169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6452,0.8778,6.0563,5.7449,-0.0164,8.3803,0.5475,0.3134,1.6491,0.0893,518,215,120,1,0,0.0000,0.0273,0
135425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6947,2.0848,0.0000,0.0000,0.0013,7.5305,1.1479,0.3759,2.2094,0.9068,487,215,120,1,0,0.0000,0.8581,0
135681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8755,2.8425,0.0000,0.0000,0.0286,6.2875,1.0314,0.3431,4.5031,0.3572,457,215,120,1,0,0.0000,0.7358,0
135937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6239,0.0470,3.9892,2.4678,-0.0702,4.1875,0.1464,0.2042,12.1218,0.5213,457,215,120,1,0,0.0000,0.4426,0
136705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8778,2.5172,0.3896,1.9453,0.0396,5.2048,0.8086,0.3988,3.1447,0.9420,457,215,120,1,0,0.0000,0.1117,0
136961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1885,2.0596,0.0000,0.0000,0.0044,5.5015,0.8346,0.2851,5.1773,0.7072,457,215,120,1,0,0.0000,0.4929,0
137217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3408,1.1296,0.0000,0.0000,-0.0019,6.3588,5.9935,0.3774,1.2972,0.8584,457,215,120,1,0,0.0000,0.3377,0
137729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5690,4.4284,0.9440,2.9024,0.0323,7.1388,1.5065,0.3994,8.0050,0.0000,457,215,120,1,0,0.0000,0.1909,0
137985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9273,0.0000,6.6660,7.2438,0.0366,7.3210,66.8735,0.2683,3.9931,0.0000,577,215,179,1,0,0.0000,0.0276,0
138241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3256,0.9360,0.0000,0.0000,-0.0463,5.8270,0.2170,0.3696,2.2614,0.3147,457,215,120,1,0,0.0000,1.0555,0
138497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3262,6.2021,0.5641,0.4645,-0.0042,6.3078,0.7578,0.4088,12.2262,0.7150,457,215,120,1,0,0.0000,0.2268,0
138753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5974,1.1121,0.8057,1.2092,-0.0113,5.4676,0.9925,0.3627,3.5474,0.4667,457,215,120,1,0,0.0000,0.2223,0
139009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3620,0.5209,1.9728,4.4896,-0.0119,5.6728,8.6676,0.3470,11.4460,0.1159,457,215,120,1,0,0.0000,0.0549,0
139265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8076,3.4687,0.0000,1.0703,0.0106,8.8758,0.6845,0.4453,5.4147,0.6977,457,215,120,1,0,0.0000,0.2345,0
139777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8675,0.8722,0.2166,0.1259,-0.0010,4.8148,0.2414,0.2570,0.3490,0.7373,457,215,120,1,0,0.0000,0.8882,0
140033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1933,0.7633,0.0000,0.0000,-0.0363,7.0756,0.2220,0.3593,2.4137,0.3414,457,215,120,1,0,0.0000,3.3512,0
140289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2971,3.8066,1.9326,2.0899,0.0164,4.9935,0.7982,0.3332,8.1521,0.7497,457,215,120,1,0,0.0000,0.0829,0
140545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3627,2.0315,0.0000,0.0012,0.0242,3.8714,0.8671,0.3190,2.6079,0.8554,426,184,120,1,0,0.0000,0.1481,0
140801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0239,0.9253,0.0000,0.0000,-0.0051,4.6530,0.2291,0.2997,1.9469,0.2144,426,184,120,1,0,0.0360,1.2769,0
141057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6866,1.6703,0.0000,0.0000,0.0214,6.2717,0.4489,0.4113,2.3886,0.9000,457,215,120,1,0,0.0000,0.6012,0
141569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0790,1.3514,0.0000,0.0000,0.0075,3.6235,0.9065,0.3234,2.8128,0.4941,426,184,120,1,0,0.0000,0.1960,0
142081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7784,8.3158,0.1294,0.2348,0.1466,5.2909,0.7055,0.4308,7.0913,0.9162,426,184,120,1,0,0.0000,0.1723,0
142337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6545,0.2533,0.0804,0.0568,-0.0053,3.4394,0.7813,0.2539,1.6440,0.1773,426,184,120,1,0,0.0000,0.2421,0
142593,7713.9482,0.6282,0.8784,0.0121,0.7852,0.0000,0.4680,9.6000,3.7612,0.5789,0.2221,1.6163,4.4649,0.0000,0.1029,1.6595,0.4376,0.0814,0.9408,0.0000,546,215,148,1,1,12.4920,2.5524,0
142849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6030,2.1805,0.0000,0.0000,0.0164,3.3790,0.6897,0.3654,3.6422,0.8135,426,184,120,1,0,0.0000,0.1227,0
143105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7686,3.0884,0.0000,0.0000,0.0099,6.3724,0.0380,0.2737,0.1223,0.4891,426,184,120,1,0,0.0000,1.1229,0
143361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4588,3.8606,0.1132,0.0567,-0.0070,7.3102,0.8578,0.3567,10.4654,0.5214,426,184,120,1,0,0.0000,0.2276,0
143617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1320,0.6112,0.0000,0.0000,-0.0032,4.9751,0.2285,0.3191,0.0162,0.3357,487,215,120,1,0,0.0000,0.2090,0
143873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7441,2.8775,0.0000,0.0000,0.0366,5.5454,0.7857,0.3175,6.4348,0.3160,546,215,148,1,0,0.0000,0.5829,0
144129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8295,4.1797,0.0540,0.0112,-0.0266,5.1311,0.6112,0.4314,7.4594,0.8942,426,184,120,1,0,0.0000,0.2532,0
144385,147.7480,0.4577,0.0868,0.0012,0.0836,0.0000,0.0538,0.3720,1.0229,0.0611,0.5074,1.0295,2.6585,0.0000,0.0510,1.7333,0.5110,0.2054,1.8194,0.0008,426,184,120,1,1,0.4280,0.3637,0
144897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6474,4.8356,0.0000,0.0000,0.0144,5.6344,0.7064,0.3625,6.3872,0.6730,426,184,120,1,0,0.0000,0.3720,0
145153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2076,1.2703,0.0000,0.0000,-0.0174,4.9867,0.4677,0.3460,1.5857,0.5059,396,154,120,1,0,0.0000,0.5008,0
145409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0336,2.6854,0.8250,1.0466,0.0082,5.4663,0.8400,0.3712,3.7302,0.8079,396,154,120,1,0,0.0000,0.0933,0
145665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1624,5.8115,0.0000,0.0000,0.0181,8.8983,0.7621,0.4129,10.7108,1.1116,396,154,120,1,0,0.0000,0.8057,0
145921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9904,0.8704,0.0000,0.0000,0.0139,4.6900,1.2335,0.2489,3.2914,0.3963,396,154,120,1,0,0.0000,0.4956,0
146177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1184,0.2455,8.0000,7.9199,0.0017,12.7319,0.3757,0.3355,0.0125,0.1125,426,184,120,1,0,0.0000,0.0037,0
146433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9924,5.8232,0.2607,0.3143,0.0935,6.1748,0.7566,0.3361,7.4448,0.5597,396,154,120,1,0,0.0000,0.2309,0
146689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2808,1.4938,0.0000,0.0000,0.0137,5.5027,0.4013,0.3119,2.3078,0.4170,396,154,120,1,0,0.0000,0.8463,0
147201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7138,0.9702,2.2694,5.8976,-0.0834,8.8726,10.5303,0.4566,24.6044,0.3154,396,154,120,1,0,0.0000,0.0994,0
147457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9495,1.0554,0.0000,0.0000,-0.0277,6.1681,0.7070,0.3072,6.9417,0.4491,396,154,120,1,0,0.0000,0.3334,0
147713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4326,1.2787,0.0000,0.0000,-0.0207,4.7592,0.4813,0.3434,2.9221,0.6093,396,154,120,1,0,0.0000,0.2933,0
147969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4322,2.8116,0.0000,0.0000,-0.0019,6.0361,0.9290,0.4294,5.2087,0.8723,365,123,120,1,0,0.0000,0.1537,0
148481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0416,1.2095,0.0000,0.0000,0.0177,5.1772,0.4195,0.2816,1.6605,0.4193,365,123,120,1,0,0.0000,1.0559,0
148993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,0.0000,7.9543,0.4386,-0.0036,0.9673,0.3844,0.0067,0.0099,0.0000,365,123,120,1,0,0.0000,0.1324,0
149249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2293,2.0754,0.0000,0.0000,0.0263,7.8595,0.3305,0.2647,6.3826,0.5853,365,123,120,1,0,0.0000,1.5344,0
149505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9471,1.6560,0.2034,0.5182,-0.0089,4.3182,0.8256,0.2886,5.1157,0.5659,365,123,120,1,0,0.0000,0.3285,0
149761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3313,1.2188,0.4278,0.1509,-0.0158,6.9788,0.4247,0.4002,3.0092,0.2596,365,123,120,1,0,0.0000,0.1652,0
150017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5047,0.6777,0.0000,0.0000,-0.0063,6.1714,0.6380,0.2690,2.7564,0.7604,365,123,120,1,0,0.0000,0.5550,0
150273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7544,4.4528,0.0000,0.0022,-0.0206,6.3640,0.7273,0.4625,7.3469,0.7058,365,123,120,1,0,0.0000,0.3017,0
150529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7889,0.4168,0.0000,0.0000,-0.0367,3.1294,0.5849,0.2292,1.8940,0.1772,365,123,120,1,0,0.0000,0.8080,0
150785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4790,4.4801,1.4385,2.7082,-0.0084,6.2508,0.6052,0.4431,13.9652,0.8770,334,92,120,1,0,0.0000,0.1411,0
151041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4247,0.1562,5.6875,7.0765,0.0159,6.2500,11.4137,0.3891,17.1744,0.3125,334,92,120,1,0,0.0000,0.0102,0
151297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3623,0.6578,0.0000,0.0000,-0.0273,5.1617,0.3817,0.3073,2.8304,0.4355,334,92,120,1,0,0.0000,1.0603,0
