mp_id,ev_plateau_days_frac,ev_plateau_level_kw,ev_plateau_level_p90_kw,ev_level_consistency,ev_plateau_duration_h,ev_plateau_duration_p90_h,ev_plateau_energy_kwh,ev_plateau_energy_p90_kwh,ev_flat_plateau_days_frac,ev_step_up_kw,ev_start_evening_night_frac,ev_start_hour_spread_h,ev_day_plateau_days_frac,ev_weekend_minus_weekday_frac,ev_gap_days_median,ev_plateau_days_winter_minus_summer,ev_max_over_base_kw,ev_high_hours_per_day,ev_high_energy_share,ev_sessions_per_plateau_day,n_days,n_summer_days,n_winter_days,mean_import_kw,base_kw
38658,0.0238,2.4960,2.6940,0.9677,1.0000,1.5000,2.6050,4.1320,0.0138,1.9320,0.3226,5.0380,0.0161,-0.0220,9.5000,0.0322,3.5680,0.1059,0.1505,1.0968,1301,461,420,0.1444,0.0000
39682,0.2675,2.9500,4.0642,0.6006,3.2500,11.0000,9.9355,33.6398,0.1007,2.4260,0.7471,3.6553,0.0676,-0.0499,1.0000,0.3589,7.3240,1.7700,0.2905,1.2385,1301,461,420,0.7766,0.0040
40194,0.4773,3.4280,4.6460,0.4605,1.5000,2.5000,5.0650,10.9020,0.0177,4.2000,0.7069,6.1080,0.1399,-0.0230,1.0000,0.7445,8.6520,6.5386,0.4479,3.8100,1301,461,420,2.0180,0.6900
40706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,1.0720,0.0006,0.0014,0.0000,1301,461,420,0.0365,0.0000
40962,0.0115,4.0340,4.1912,0.8000,1.0000,1.2500,3.7750,4.8632,0.0031,3.3360,0.1333,3.7000,0.0100,0.0253,31.5000,0.0216,5.0880,0.5769,0.3903,1.0667,1301,461,420,0.1672,0.0120
41218,0.5503,3.2040,3.3750,0.9441,1.0000,1.5000,3.2535,4.6790,0.2813,2.3880,0.8645,2.6191,0.0746,-0.3664,1.0000,0.1427,5.9680,1.1843,0.5259,1.0154,1301,461,420,0.2910,0.0200
41474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,0.0160,0.0000,0.0000,0.0000,1301,461,420,0.7148,0.7040
41730,0.8916,3.4380,3.7606,0.5810,2.5000,6.7500,8.2845,20.2859,0.5288,2.7200,0.8698,3.8414,0.1161,-0.0181,1.0000,0.1605,9.3680,5.7742,0.6913,2.2129,1301,461,420,1.1564,0.1720
41986,0.1425,2.0940,2.7500,0.8177,2.0000,4.0000,4.6605,9.0790,0.0929,1.8040,0.8950,2.7769,0.0150,-0.0144,2.0000,0.0798,4.3502,0.5656,0.1123,1.2155,1270,461,420,0.6727,0.2200
42498,0.0015,2.1080,2.1704,1.0000,1.0000,1.0000,2.1310,2.2102,0.0008,1.0180,1.0000,2.8850,0.0000,-0.0022,80.0000,0.0002,2.4560,0.0161,0.0256,1.0000,1301,461,420,0.0592,0.0080
42754,0.0023,2.7120,2.9200,1.0000,1.2500,1.6500,3.7040,4.1084,0.0015,2.0720,1.0000,0.4719,0.0000,0.0043,305.5000,0.0048,4.8040,0.2761,0.1176,1.0000,1301,461,420,0.2577,0.0520
43010,0.0008,2.3500,2.3500,1.0000,1.2500,1.2500,2.8715,2.8715,0.0008,2.0920,0.0000,0.0000,0.0008,0.0027,1308.0000,0.0024,3.5320,0.2070,0.1105,1.0000,1301,461,420,0.1759,0.0440
43266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1186.0000,0.0000,0.0129,0.0000,0.0000,0.0000,1179,369,420,0.0005,0.0000
43522,0.0015,2.4630,2.6206,1.0000,1.2500,1.4500,3.2445,3.7809,0.0008,2.1480,0.0000,0.3753,0.0015,-0.0022,133.0000,0.0002,3.1580,0.0611,0.0270,1.0000,1301,461,420,0.2229,0.0400
43778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,2.8460,0.0525,0.0247,0.0000,1301,461,420,0.2055,0.0720
44034,0.8039,3.4680,4.2440,0.7914,2.2500,5.2500,7.6770,20.1940,0.0756,3.7080,0.7816,5.2266,0.1756,-0.0186,1.0000,0.3637,12.7899,7.7949,0.8442,3.7032,1270,461,420,1.3491,0.0720
44290,0.0223,2.0900,2.2800,0.8966,4.0000,7.9000,8.4570,16.9448,0.0177,1.9520,0.7241,4.7229,0.0061,-0.0123,1.0000,0.0357,3.0120,0.1716,0.1801,1.7241,1301,461,420,0.1202,0.0000
44546,0.3951,2.5390,3.2098,0.7218,2.7500,6.0000,7.1375,16.8505,0.1683,1.6120,0.9494,3.4121,0.0200,0.0054,1.0000,0.5998,5.3660,1.7704,0.2023,1.2899,1301,461,420,0.9609,0.1700
44802,0.7487,3.1970,3.7974,0.8265,2.0000,3.0000,6.2015,12.0810,0.4819,2.9680,0.8655,3.4913,0.1007,-0.2668,1.0000,0.1919,8.0140,2.6066,0.3368,1.4076,1301,461,420,1.0819,0.4860
45314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,1.2611,0.0000,0.0000,0.0000,1270,461,420,0.0833,0.0080
45826,0.6772,6.3320,6.4760,0.8604,1.2500,1.7500,6.9670,10.3425,0.2721,4.6280,0.8854,3.0019,0.0776,-0.3101,1.0000,0.2655,9.3780,1.6920,0.4939,1.0386,1301,461,420,0.6905,0.1100
46082,0.0213,2.5880,3.1636,0.5556,1.0000,1.6000,2.7970,4.7860,0.0071,1.9200,0.4815,4.5902,0.0110,0.0165,14.5000,0.0110,4.3134,0.2632,0.1288,1.0370,1270,461,420,0.2138,0.0480
46594,0.0046,2.6880,3.3080,0.5000,1.0000,2.7500,3.1510,6.4620,0.0008,2.5160,0.5000,3.4159,0.0023,0.0011,191.0000,0.0097,3.5964,0.1176,0.0552,1.1667,1301,461,420,0.2190,0.0620
47106,0.0063,3.0430,3.2544,0.7500,1.2500,2.0750,3.8025,6.2794,0.0008,2.8980,0.3750,2.2158,0.0039,0.0066,64.0000,0.0028,4.7585,0.1728,0.1279,1.0000,1270,461,420,0.1496,0.0200
47362,0.0008,2.2700,2.2700,1.0000,1.0000,1.0000,2.2830,2.2830,0.0008,1.7080,0.0000,0.0000,0.0008,-0.0011,1308.0000,-0.0022,0.6840,0.0012,0.0010,1.0000,1270,461,420,0.1094,0.0200
47874,0.7402,5.3790,6.0320,0.9319,2.0000,4.7500,10.8230,25.7259,0.0535,5.6600,0.8234,3.8304,0.1307,-0.0142,1.0000,0.6505,7.8520,7.0697,0.9244,3.7553,1270,461,420,1.7015,0.0880
48130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,1.6800,0.0013,0.0011,0.0000,1301,461,420,0.1095,0.0560
48386,0.2244,4.2780,4.3300,0.9178,2.2500,3.0000,9.0868,12.3991,0.1653,3.8400,0.5719,7.0826,0.0961,-0.0538,1.0000,-0.2812,7.0020,1.7517,0.4929,1.0993,1301,461,420,0.5624,0.1160
48898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,3.1080,0.2079,0.1087,0.0000,1301,461,420,0.1923,0.0160
49154,0.1061,2.4670,3.3682,0.6667,1.5000,8.4750,4.4725,24.2234,0.0307,2.1020,0.3986,5.3168,0.0638,-0.0164,2.0000,0.1350,6.2320,0.9074,0.2556,1.5290,1301,461,420,0.4001,0.0820
49410,0.2652,2.7000,3.2708,0.7188,1.5000,3.2500,4.2125,8.9619,0.0384,2.3120,0.5449,3.7421,0.1207,0.0627,1.0000,0.2612,6.2160,1.7279,0.1235,1.3449,1301,461,420,1.6000,1.0640
49666,0.5588,4.1100,5.6248,0.4814,1.2500,2.2500,5.7460,10.3224,0.0131,5.5960,0.1541,3.7137,0.4727,-0.0728,1.0000,0.2938,12.2500,2.3588,0.3386,1.8487,1301,461,420,1.2678,0.1620
49922,0.4389,4.3000,4.8800,0.8091,1.5000,2.5000,5.9920,10.8820,0.0699,4.1080,0.2417,4.3330,0.3328,-0.0107,1.0000,0.9112,7.7180,4.9679,0.7034,4.2469,1301,461,420,1.1925,0.1380
50178,0.0110,2.5060,3.0260,0.7857,1.0000,1.6750,3.1060,4.0532,0.0008,1.9680,0.9286,1.5058,0.0008,-0.0039,18.0000,0.0147,4.1004,0.2348,0.0989,1.0000,1270,461,420,0.2474,0.0360
514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.0000,0.0000,1.6624,0.0041,0.0056,0.0000,61,61,0,0.1356,0.0000
51714,0.4412,3.4060,4.7282,0.6220,1.2500,2.5000,4.7890,8.9366,0.2022,2.8700,0.6481,5.1910,0.1553,-0.1572,1.0000,0.2046,7.5040,1.8530,0.2309,1.1394,1301,461,420,1.1074,0.5940
52482,0.1138,2.8770,3.8560,0.5068,1.2500,1.7500,3.5423,6.0210,0.0054,3.0620,0.3243,3.8161,0.0769,0.1501,6.0000,0.0782,6.8560,0.7114,0.2654,1.1824,1301,461,420,0.3256,0.0840
52738,0.6480,5.2080,7.2508,0.2693,1.7500,4.2500,9.6900,25.2815,0.0177,6.9960,0.5409,4.6099,0.2975,-0.0053,1.0000,0.6545,13.9820,10.0340,0.6027,3.3677,1301,461,420,3.5572,0.7980
52994,0.3654,2.6500,10.1652,0.5948,1.2500,2.7500,3.6940,14.3829,0.0858,2.2340,0.5302,5.2197,0.1717,0.0207,1.0000,0.3872,13.8975,1.9333,0.2856,1.3728,1270,461,420,0.9117,0.2920
53250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,3.6560,0.1960,0.0802,0.0000,1301,461,420,0.2414,0.0320
54274,0.0008,2.5260,2.5260,1.0000,1.0000,1.0000,2.5320,2.5320,0.0008,1.2560,0.0000,0.0000,0.0008,0.0027,1308.0000,0.0024,2.4120,0.0377,0.0122,1.0000,1301,461,420,0.2878,0.1040
54530,0.0438,2.6100,3.2672,0.5965,1.2500,1.5000,3.5540,5.1994,0.0077,3.8160,0.4561,5.5030,0.0238,-0.0387,13.5000,0.0289,5.9860,0.2563,0.1125,1.1228,1301,461,420,0.2712,0.0640
54786,0.9769,5.3200,7.1860,0.2148,2.7500,5.2500,14.4710,30.4600,0.1545,5.5160,0.7860,3.5875,0.2091,-0.0733,1.0000,0.0586,16.5180,10.9869,0.7878,4.9355,1301,461,420,2.7285,0.2460
55042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,2.2480,0.0077,0.0055,0.0000,1301,461,420,0.1291,0.0560
55298,0.9262,4.0080,5.0064,0.6871,2.2500,6.5000,9.7360,32.6818,0.1660,5.1960,0.7801,5.1132,0.2037,-0.2361,1.0000,0.1447,12.9960,8.3361,0.6581,2.3884,1301,461,420,2.1706,0.1160
55554,0.0118,2.3400,2.6020,0.9333,1.0000,1.5500,2.7940,4.0789,0.0031,2.1760,0.2000,2.4324,0.0094,0.0105,63.5000,-0.0011,3.9032,0.2018,0.0589,1.0000,1270,461,420,0.3497,0.1160
56066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,0.0680,0.0000,0.0000,0.0000,1270,461,420,0.0074,0.0000
56322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,2.9339,0.0478,0.0490,0.0000,1270,461,420,0.0928,0.0160
56578,0.1153,4.0840,4.2164,0.8800,1.0000,1.2500,3.7735,4.7757,0.0161,2.8500,0.9600,1.6111,0.0046,-0.1236,5.0000,0.0559,6.1080,0.5726,0.3486,1.0067,1301,461,420,0.2416,0.0440
57346,0.0795,5.0900,6.7380,0.3366,1.0000,1.5000,5.0830,6.3130,0.0063,4.3040,0.6733,4.8120,0.0260,-0.0072,5.0000,0.1376,7.9337,1.4144,0.2408,1.3267,1270,461,420,0.9037,0.2680
57858,0.0150,2.5140,3.0728,0.7368,1.0000,2.2500,2.9530,6.1463,0.0031,2.2840,0.5263,3.2993,0.0071,0.0215,31.0000,0.0312,4.4274,0.4157,0.0809,1.0526,1270,461,420,0.5334,0.1780
58114,0.1079,2.6800,3.1448,0.8029,2.0000,3.1000,5.1440,9.5226,0.0449,2.3000,0.6058,5.4263,0.0425,0.0650,1.0000,0.1144,5.2771,0.8171,0.1757,1.7372,1270,461,420,0.5232,0.1320
58882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,3.0642,0.0392,0.0469,0.0000,1270,461,420,0.0897,0.0160
59138,0.6226,2.7750,4.3822,0.3506,2.0000,2.7500,5.6207,10.8030,0.1776,3.1820,0.7185,5.2161,0.1752,0.0114,1.0000,0.8458,11.2180,5.5905,0.5719,4.4741,1301,461,420,1.3422,0.2480
59394,0.8535,3.0910,3.5776,0.8916,2.0000,2.7500,6.0615,8.9056,0.7378,2.3900,0.8795,2.8881,0.1028,-0.4883,1.0000,0.0729,6.3671,2.4608,0.4277,1.0633,389,123,151,0.7365,0.1020
59906,0.0717,2.6760,3.5360,0.5824,1.2500,2.0000,3.5970,6.2020,0.0134,1.9720,0.3736,3.9792,0.0449,0.0192,5.5000,-0.0212,5.2046,0.6217,0.1355,1.2198,1270,461,420,0.5016,0.1420
60418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90,0,59,0.0000,0.0000
60674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,0.7200,0.0000,0.0000,0.0000,1301,461,420,0.0197,0.0080
61186,0.0523,2.6240,3.3578,0.6029,1.0000,1.2500,2.9690,3.8771,0.0061,2.5080,0.0441,2.6959,0.0500,0.0664,9.0000,0.0183,4.7200,0.3943,0.1550,1.0441,1301,461,420,0.2761,0.0720
61698,0.6964,2.9080,2.9560,0.9967,1.2500,1.5000,3.4890,4.4025,0.5696,2.2480,0.9360,1.9255,0.0446,-0.7593,1.0000,0.1233,4.6080,1.2394,0.5159,1.0022,1301,461,420,0.2830,0.0400
61954,0.9285,3.5820,4.0940,0.9044,2.7500,4.2500,9.6785,14.9985,0.6689,3.2280,0.8773,2.8820,0.1139,-0.2382,1.0000,0.0778,8.2998,3.9129,0.5843,1.1669,755,246,272,0.9597,0.1160
62978,0.4323,3.4740,4.5744,0.5610,1.5000,3.0000,5.1610,12.2284,0.0276,3.5040,0.7067,4.4311,0.1268,0.0697,1.0000,0.1597,8.7311,3.5311,0.2741,1.7341,1270,461,420,1.7167,0.6400
63746,0.7881,3.0440,3.7028,0.8504,2.0000,3.2500,6.0950,10.4402,0.4675,2.6680,0.5899,5.7817,0.3232,-0.2109,1.0000,0.1907,7.1894,3.0854,0.5795,1.4975,755,246,272,0.7056,0.1120
64002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,1.1040,0.0000,0.0000,0.0000,1301,461,420,0.1031,0.0560
64258,0.3882,2.6780,3.2776,0.7703,1.5000,2.9000,4.0665,8.9436,0.0538,1.9000,0.5822,4.5178,0.1622,-0.0415,1.0000,0.3617,5.9080,1.8205,0.1831,1.2198,1301,461,420,1.0864,0.3240
64514,0.5380,3.1780,3.9150,0.8471,1.2500,2.0000,4.0968,6.8714,0.2606,3.0220,0.5657,7.1614,0.2337,-0.0589,1.0000,0.5085,7.8280,2.7673,0.5736,1.2829,1301,461,420,0.6249,0.0720
65538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,3.2100,0.1353,0.0228,0.0000,1301,461,420,0.5715,0.4080
66050,0.0110,2.7990,3.6830,0.5000,1.0000,1.4250,3.3300,4.2501,0.0008,2.3260,0.4286,2.9459,0.0063,0.0116,28.0000,0.0052,4.2192,0.1632,0.0795,1.0000,1270,461,420,0.2189,0.1400
66562,0.0882,8.0560,8.2252,0.9911,3.2500,4.2500,25.0090,34.1323,0.0843,7.9160,0.8929,2.4813,0.0094,-0.1003,7.0000,-0.0186,8.6025,0.3173,0.0810,1.2411,1270,461,420,1.2527,0.8540
67074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,2.3865,0.0211,0.0055,0.0000,1270,461,420,0.3491,0.0960
67330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,2.6059,0.0203,0.0260,0.0000,1270,461,420,0.0748,0.0160
71938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,2.6640,0.0140,0.0165,0.0000,1301,461,420,0.0880,0.0160
72194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,3.2280,0.0269,0.0401,0.0000,1301,461,420,0.0704,0.0240
72706,0.0874,2.3740,2.7560,0.8739,1.2500,2.7500,3.1940,6.8480,0.0189,1.3840,0.0360,2.2245,0.0843,-0.0836,2.0000,0.0800,3.6353,0.5510,0.1914,1.2432,1270,461,389,0.2911,0.0000
72962,0.0169,2.9800,3.8584,0.5238,1.0000,2.0000,4.1560,6.6240,0.0040,2.5480,0.1429,3.7522,0.0145,0.0000,26.0000,-0.0161,4.9004,0.2333,0.0636,1.0476,1239,461,389,0.4086,0.1860
75266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1249.0000,0.0000,1.1138,0.0000,0.0000,0.0000,1211,461,361,0.1548,0.0520
76546,0.0454,5.9060,6.8592,0.6364,1.0000,1.2500,5.8260,7.1302,0.0058,4.6360,0.8364,3.6025,0.0074,-0.0272,7.0000,0.0620,11.6696,0.3086,0.1060,1.0000,1211,461,361,0.6452,0.1100
76802,0.0066,2.3260,2.3930,1.0000,1.0000,1.2500,2.5735,2.8880,0.0025,1.7540,0.3750,3.0703,0.0041,-0.0012,82.0000,0.0111,4.2218,0.3388,0.1085,1.0000,1211,461,361,0.3261,0.0640
770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.0000,0.0000,0.6328,0.0000,0.0000,0.0000,61,61,0,0.1883,0.0000
77826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1188.0000,0.0000,2.2671,0.0038,0.0162,0.0000,1188,461,361,0.0237,0.0000
79618,0.0076,2.4440,3.0204,0.7778,1.0000,1.2500,2.7440,3.0672,0.0017,1.5680,0.2222,3.2139,0.0059,0.0018,61.0000,0.0067,3.6560,0.1088,0.0479,1.0000,1188,461,361,0.2368,0.0760
80386,0.9092,3.0720,6.4334,0.7120,2.2500,7.0000,8.1135,34.8640,0.1677,4.0820,0.8783,3.9923,0.1106,-0.3182,1.0000,0.2070,15.8406,7.7161,0.7329,2.6854,1157,430,361,1.7692,0.2320
80898,0.3907,2.7790,3.4532,0.7080,2.2500,6.7500,6.8583,22.1677,0.0354,2.7020,0.3783,3.3816,0.2429,-0.0039,1.0000,0.8922,8.4468,2.5741,0.3303,1.6195,1157,430,361,0.9576,0.1600
81922,0.6024,4.3960,6.0776,0.6212,3.7500,7.5000,18.1520,40.6100,0.0795,4.6000,0.9756,2.2979,0.0147,-0.0627,1.0000,0.8265,12.9352,4.6547,0.7710,2.1277,1157,461,361,1.2151,0.0000
82946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1127.0000,0.0000,3.7543,0.1564,0.0271,0.0000,1127,400,361,0.5834,0.3880
83202,0.0009,2.5700,2.5700,1.0000,1.0000,1.0000,2.5490,2.5490,0.0000,1.7080,1.0000,0.0000,0.0000,-0.0013,1127.0000,0.0028,3.7064,0.1170,0.0701,1.0000,1096,400,361,0.1721,0.0560
83714,0.0107,2.4730,3.3568,0.8333,1.0000,1.2500,2.8997,3.4840,0.0000,2.2000,0.6667,2.6218,0.0036,-0.0062,29.0000,0.0254,4.6440,0.4654,0.1668,1.0000,1126,430,361,0.3011,0.0520
83970,0.2808,3.9840,4.6040,0.6656,1.2500,2.2500,5.2540,8.3964,0.0789,4.2120,0.7960,3.8373,0.0573,0.0214,1.0000,0.7037,9.2139,1.4016,0.5260,1.5017,1065,369,361,0.3942,0.0000
84994,0.0849,4.7500,6.5792,0.3011,2.2500,4.9500,10.7080,18.3343,0.0465,3.7720,0.6452,3.7937,0.0301,0.1278,5.0000,0.1418,9.5390,0.3171,0.2537,1.3118,1096,369,361,0.2250,0.0280
85250,0.0128,2.4160,3.8632,0.7143,2.0000,2.8500,5.1510,8.8832,0.0055,2.6280,1.0000,1.3436,0.0000,0.0179,2.5000,-0.0186,2.9116,0.0389,0.2758,1.0000,546,215,148,0.0674,0.0000
86274,0.8244,3.2620,3.6332,0.9487,1.7500,3.2500,5.7527,10.2488,0.6094,2.5440,0.8815,2.7134,0.0977,-0.4494,1.0000,0.1093,6.2858,2.4188,0.4442,1.0513,1065,338,361,0.7087,0.1040
86530,0.1784,2.4880,2.9772,0.8053,1.5000,3.0000,3.8060,7.6652,0.0479,1.6880,0.9474,1.8231,0.0094,0.0450,3.0000,0.2086,4.7349,0.7413,0.0919,1.1263,1065,338,361,0.8642,0.2880
87042,0.0106,2.5680,2.8820,0.9091,1.0000,1.2500,3.0000,3.9820,0.0000,2.0960,0.0000,2.6463,0.0106,0.0088,47.0000,0.0077,4.2642,0.3218,0.0596,1.0000,1034,338,361,0.5620,0.2200
87298,0.4901,4.0120,6.5170,0.3314,1.0000,1.7500,5.1040,8.4749,0.0526,4.4600,0.8812,2.8395,0.0582,-0.0875,1.0000,0.2830,9.6153,2.0554,0.3323,1.2011,1065,338,361,1.0501,0.2200
87554,0.6038,3.7120,3.8480,0.9782,1.2500,1.5000,4.1430,5.5200,0.3164,2.9360,0.5272,3.4159,0.2854,-0.0715,1.0000,0.3304,6.5293,1.2028,0.6388,1.0855,1065,338,361,0.2844,0.0280
88322,0.0413,2.6360,3.3574,0.7045,1.0000,1.9250,3.0473,4.7186,0.0038,2.1000,0.3864,3.8047,0.0254,0.0343,13.0000,0.0722,4.9094,0.5622,0.1175,1.0227,1065,369,361,0.5433,0.1800
88834,0.2141,7.6660,11.1596,0.4372,3.0000,4.7500,25.9410,44.1978,0.1046,4.8960,0.8419,3.5243,0.0339,-0.0657,3.0000,0.1806,12.7759,0.7338,0.8014,1.0326,1004,338,361,0.3036,0.0000
89090,0.6366,2.9700,3.0640,0.9808,1.3750,2.7500,4.2140,8.6071,0.4385,2.3640,0.8894,2.7147,0.0704,-0.3615,1.0000,0.2504,5.0622,1.4474,0.4265,1.0265,1065,338,361,0.4321,0.0840
89346,0.0155,2.3670,2.4440,1.0000,1.7500,3.1250,4.0620,7.2910,0.0135,1.5780,0.8125,2.5918,0.0029,-0.0074,3.0000,0.0416,2.4026,0.0444,0.0292,1.1875,1035,338,361,0.1468,0.0400
89602,0.6048,3.0690,3.1360,0.9936,1.0000,1.2500,3.0870,3.8995,0.3865,2.5120,0.9808,1.1506,0.0116,-0.7843,1.0000,0.0201,4.1880,1.1918,0.3209,1.0032,1035,338,361,0.4492,0.1760
89858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1035.0000,0.0000,1.5796,0.0017,0.0012,0.0000,1035,338,361,0.1447,0.0960
90114,0.9246,3.7700,4.1156,0.9206,2.0000,3.2500,7.2690,12.2684,0.7227,2.9640,0.8265,3.4667,0.1604,-0.2075,1.0000,0.0699,7.9499,2.9925,0.5200,1.2153,1035,338,361,0.8831,0.1740
90626,0.0026,2.3360,2.5792,1.0000,1.1250,1.2250,2.7155,3.2247,0.0000,1.4840,1.0000,0.3753,0.0000,0.0028,1.0000,-0.0041,2.0136,0.0105,0.0746,1.0000,762,246,241,0.0156,0.0000
91138,0.3474,5.4960,7.6348,0.3514,1.2500,1.7750,7.4573,13.2888,0.0028,10.1980,0.5730,7.2810,0.1484,0.0294,1.0000,0.7237,16.7662,6.9981,0.7840,2.6622,1065,338,361,2.2607,0.1680
92162,0.0010,3.1260,3.1260,1.0000,1.0000,1.0000,3.0820,3.0820,0.0000,1.9680,0.0000,0.0000,0.0010,0.0035,1004.0000,0.0028,2.7473,0.0369,0.0218,1.0000,1004,338,361,0.1620,0.0440
92418,0.7022,2.9360,3.0092,0.9858,1.2500,2.0000,3.7200,5.8340,0.5986,2.2280,0.9660,1.7176,0.0239,-0.7717,1.0000,0.0856,5.3098,1.5523,0.4934,1.0043,1004,338,361,0.3751,0.0400
92930,0.0791,4.3840,10.7456,0.4545,4.7500,9.2500,26.7860,47.3718,0.0380,3.7040,0.6623,3.9731,0.0267,-0.0504,7.0000,0.0868,11.8778,0.4499,0.8136,1.1169,973,338,361,0.1235,0.0000
93442,0.8129,5.0720,7.2040,0.5626,6.0000,6.5000,32.2510,46.4720,0.0062,5.5800,0.3666,3.1318,0.5149,-0.4532,1.0000,-0.1302,18.3405,9.0475,0.4991,1.7016,973,338,361,4.4107,1.9580
93954,0.7092,6.4600,6.6098,0.8399,1.5000,2.7500,8.6065,17.5442,0.3237,5.9420,0.7289,4.9829,0.1922,-0.0676,1.0000,0.2943,8.5858,3.8865,0.8724,1.4958,1004,338,361,1.0510,0.0490
94210,0.6066,3.7200,3.7940,0.9819,1.5000,2.0000,5.2640,6.8672,0.4831,3.1200,0.9163,2.2113,0.0508,-0.6233,1.0000,0.2552,5.2814,1.7336,0.4155,1.0115,1004,338,361,0.5738,0.1280
94978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,974.0000,0.0000,2.3469,0.0200,0.0133,0.0000,974,338,331,0.1384,0.1200
95234,0.0041,2.4250,2.7314,0.7500,1.2500,1.6750,3.4460,4.3206,0.0000,1.8500,0.0000,1.6220,0.0041,-0.0007,62.0000,0.0060,4.5253,0.2171,0.0957,1.0000,974,338,331,0.2388,0.0520
95490,0.2205,2.7400,3.9464,0.6393,2.5000,8.2750,8.2043,29.7393,0.0118,2.4320,0.8250,6.1595,0.0386,0.0076,1.0000,0.5883,10.6592,2.2846,0.6319,2.7357,1270,461,420,0.6409,0.0000
